ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID
chin1476,China Buriat,Eurasia,48.7593,117.786,chin1476,bxu,CN;MN;RU,mong1349,
russ1264,Russia Buriat,Eurasia,50.8533,105.564,russ1264,bxr,MN;RU,mong1349,
mong1330,Mongolia Buriat,Eurasia,48.7686,109.005,mong1330,bxm,CN;MN;RU,mong1349,
barg1251,Bargu,Eurasia,,,barg1251,,,mong1349,chin1476
barg1250,Barguzin,Eurasia,,,barg1250,,,mong1349,russ1264
okaa1242,Oka,Eurasia,,,okaa1242,,,mong1349,russ1264
boha1238,Bohaan,Eurasia,,,boha1238,,,mong1349,russ1264
ninz1245,Ninzne-Udinsk,Eurasia,,,ninz1245,,,mong1349,russ1264
ekhi1238,Ekhirit,Eurasia,,,ekhi1238,,,mong1349,russ1264
alar1239,Alar,Eurasia,,,alar1239,,,mong1349,russ1264
bula1254,Bulagat,Eurasia,,,bula1254,,,mong1349,russ1264
unga1252,Unga,Eurasia,,,unga1252,,,mong1349,russ1264
tunk1240,Tunka,Eurasia,,,tunk1240,,,mong1349,russ1264
agaa1241,Aga,Eurasia,,,agaa1241,,,mong1349,mong1330
khor1270,Khori,Eurasia,,,khor1270,,,mong1349,mong1330
halh1238,Halh Mongolian,Eurasia,48.324,106.289,halh1238,khk,MN;RU,mong1349,
peri1253,Peripheral Mongolian,Eurasia,42.4208,110.157,peri1253,mvf,CN;MN,mong1349,
kalm1243,Oirad-Kalmyk-Darkhat,Eurasia,46.566667,45.316667,kalm1243,xal,CN;KZ;MN;RU,mong1349,
dari1250,Dariganga,Eurasia,,,dari1250,,,mong1349,halh1238
tson1247,Tsongol,Eurasia,,,tson1247,,,mong1349,halh1238
sart1248,Sartul,Eurasia,,,sart1248,,,mong1349,halh1238
halh1239,Halh,Eurasia,,,halh1239,,,mong1349,halh1238
khot1253,Khotogoit,Eurasia,,,khot1253,,,mong1349,halh1238
jost1238,Jostu,Eurasia,,,jost1238,,,mong1349,peri1253
chah1241,Chahar,Eurasia,,,chah1241,,,mong1349,peri1253
ulan1238,Ulanchab,Eurasia,,,ulan1238,,,mong1349,peri1253
jiri1239,Jirim,Eurasia,,,jiri1239,,,mong1349,peri1253
joud1238,Jo-Uda,Eurasia,,,joud1238,,,mong1349,peri1253
ejin1238,Ejine,Eurasia,,,ejin1238,,,mong1349,peri1253
shil1261,Shilingol,Eurasia,,,shil1261,,,mong1349,peri1253
ordo1245,Ordos,Eurasia,,,ordo1245,,,mong1349,peri1253
tumu1241,Tumut,Eurasia,,,tumu1241,,,mong1349,peri1253
kalm1244,Kalmyk,Eurasia,,,kalm1244,,,mong1349,kalm1243
alas1256,Alasha Oirad,Eurasia,,,alas1256,,,mong1349,kalm1243
deed1234,Deed Mongol,Eurasia,,,deed1234,,,mong1349,kalm1243
oira1262,Altai Oirat,Eurasia,,,oira1262,,,mong1349,kalm1243
sart1247,Sart Qalmaq,Eurasia,,,sart1247,,,mong1349,kalm1243
jung1241,Jungarian Oirat,Eurasia,,,jung1241,,,mong1349,kalm1243
dark1243,Darkhat,Eurasia,50.623,99.4449,dark1243,drh,MN;RU,mong1349,kalm1243
torg1245,Torgut,Eurasia,,,torg1245,,,mong1349,kalm1243
dorb1242,Dörböt,Eurasia,,,dorb1242,,,mong1349,kalm1243
buza1239,Buzawa,Eurasia,,,buza1239,,,mong1349,kalm1243
ural1276,Uralian Torguud,Eurasia,,,ural1276,,,mong1349,kalm1243
oren1239,Orenburgian Torguud,Eurasia,,,oren1239,,,mong1349,kalm1243
alta1280,Altai Uriankhai,Eurasia,,,alta1280,,,mong1349,kalm1243
bayi1240,Bayid,Eurasia,,,bayi1240,,,mong1349,kalm1243
damb1251,Dambi-Ööld,Eurasia,,,damb1251,,,mong1349,kalm1243
zakh1248,Zakhchin,Eurasia,,,zakh1248,,,mong1349,kalm1243
khos1234,Khoshuud,Eurasia,,,khos1234,,,mong1349,kalm1243
khow1243,Khowd Dörwöd,Eurasia,,,khow1243,,,mong1349,kalm1243
alta1279,Altai Torguud,Eurasia,,,alta1279,,,mong1349,kalm1243
ming1257,Mingad,Eurasia,,,ming1257,,,mong1349,kalm1243
khot1255,Khoton,Eurasia,,,khot1255,,,mong1349,kalm1243
nonn1234,Nonni basin Dagur,Eurasia,,,nonn1234,,,mong1349,daur1238
hail1246,Haila'er Dagur,Eurasia,,,hail1246,,,mong1349,daur1238
ilid1234,Ili Dagur,Eurasia,,,ilid1234,,,mong1349,daur1238
midd1365,Middle Amur Dagur,Eurasia,,,midd1365,,,mong1349,daur1238
nenj1234,Nenjiang Dagur,Eurasia,,,nenj1234,,,mong1349,daur1238
mori1279,Morin Daba Dagur,Eurasia,,,mori1279,,,mong1349,daur1238
qiqi1238,Tsitsikar,Eurasia,,,qiqi1238,,,mong1349,daur1238
bute1242,Buteha,Eurasia,,,bute1242,,,mong1349,daur1238
east2337,East Yugur,Eurasia,37.9882,101.762,east2337,yuy,CN,mong1349,
shir1260,Shirongol,,,,shir1260,,,mong1349,
tuuu1240,Tu,Eurasia,36.8177,102.117,tuuu1240,mjg,CN,mong1349,
baoa1237,Baoanic,,,,baoa1237,,,mong1349,
minh1238,Minhe,Eurasia,,,minh1238,,,mong1349,tuuu1240
huzh1238,Huzhu,Eurasia,,,huzh1238,,,mong1349,tuuu1240
kang1281,Kangjia,Eurasia,35.043,101.254,kang1281,kxs,CN,mong1349,
dong1285,Dongxiang,Eurasia,35.5808,103.558,dong1285,sce,CN,mong1349,
bona1250,Bonan,Eurasia,35.6972,102.995,bona1250,peh,CN,mong1349,
siji1238,Sijiaji,Eurasia,,,siji1238,,,mong1349,dong1285
wang1256,Wangjiaji,Eurasia,,,wang1256,,,mong1349,dong1285
suon1238,Suonanba,Eurasia,,,suon1238,,,mong1349,dong1285
jish1241,Jishishan,Eurasia,,,jish1241,,,mong1349,bona1250
tong1310,Tongren,Eurasia,,,tong1310,,,mong1349,bona1250
cadd1256,Caddo,North America,33.33,-93.5,cadd1256,cad,US,cadd1255,
nort2950,Northern Caddoan,,,,nort2950,,,cadd1255,
wich1260,Wichita,North America,35.0665,-98.1831,wich1260,wic,US,cadd1255,
pawn1252,Pawnee-Kitsai,,,,pawn1252,,,cadd1255,
tawa1277,Tawakoni,North America,,,tawa1277,,,cadd1255,wich1260
waco1239,Waco,North America,,,waco1239,,,cadd1255,wich1260
pawn1253,Pawnee-Arikara,,,,pawn1253,,,cadd1255,
kits1249,Kitsai,North America,31.83,-96.5,kits1249,kii,US,cadd1255,
arik1262,Arikara,North America,45.0,-100.0,arik1262,ari,US,cadd1255,
pawn1254,Pawnee,North America,36.2862,-96.8937,pawn1254,paw,US,cadd1255,
skir1238,Skiri,North America,,,skir1238,,,cadd1255,pawn1254
sout2966,South Band,North America,,,sout2966,,,cadd1255,pawn1254
yuki1243,Northern Yukian,North America,39.8389,-123.296,yuki1243,yuk,US,yuki1242,
wapp1239,Wappo,North America,38.25,-122.5,wapp1239,wao,US,yuki1242,
huch1234,Huchnom,North America,,,huch1234,,,yuki1242,yuki1243
yuki1244,Yuki,North America,,,yuki1244,,,yuki1242,yuki1243
coas1323,Coast Yuki,North America,,,coas1323,,,yuki1242,yuki1243
midd1323,Middle Great Andamanese,,,,midd1323,,,grea1241,
sout2683,South Great Andamanese,,,,sout2683,,,grea1241,
nort3276,North Andamanese-Akakede,,,,nort3276,,,grea1241,
okol1242,Okol-Opucikwar,,,,okol1242,,,grea1241,
okoj1239,Okojuwoi,Eurasia,13.0472,92.8753,okoj1239,okj,IN,grea1241,
apuc1241,Apucikwar,Eurasia,12.241,92.7965,apuc1241,apq,IN,grea1241,
akak1253,Akakol,Eurasia,12.73253,92.78661,akak1253,aky,IN,grea1241,
akab1249,Akabea,Eurasia,12.3782,92.7818,akab1249,abj,IN,grea1241,
akar1243,Akarbale,Papunesia,12.6663,92.8278,akar1243,acl,IN,grea1241,
nort2678,Northern Great Andamanese,,,,nort2678,,,grea1241,
akak1252,Akakede,Eurasia,12.8494,92.8227,akak1252,akx,IN,grea1241,
boca1235,Bo-Cari,,,,boca1235,,,grea1241,
jeru1239,Jeru-Kora,,,,jeru1239,,,grea1241,
akac1240,Akacari,Eurasia,13.49086,92.94855,akac1240,aci,IN,grea1241,
akab1248,Akabo,Eurasia,12.3629,92.8011,akab1248,akm,IN,grea1241,
akak1251,Akakora,Eurasia,12.0944,92.7466,akak1251,ack,IN,grea1241,
akaj1239,Akajeru,Eurasia,13.1525,92.9504,akaj1239,akj,IN,grea1241,
mixe1288,Mixed Great Andamanese,Eurasia,11.67,92.74,mixe1288,gac,IN,grea1241,akaj1239
yems1235,Yemsa,Africa,7.79821,37.4412,yems1235,jnj,ET,gong1255,
gong1256,Kefoid,,,,gong1256,,,gong1255,
benc1235,Bench,Africa,7.04682,35.7673,benc1235,bcq,ET,gong1255,
omet1238,Ometo,,,,omet1238,,,gong1255,
fuga1235,Fuga of Jimma,Africa,,,fuga1235,,,gong1255,yems1235
toba1264,Toba (Ethiopia),Africa,,,toba1264,,,gong1255,yems1235
anfi1235,Anfillo,Africa,8.568,34.647,anfi1235,myo,ET,gong1255,
sout2835,South Gonga,,,,sout2835,,,gong1255,
boro1277,Boro (Ethiopia),Africa,10.6596,35.345,boro1277,bwo,ET,gong1255,
shek1244,Shekkacho,Africa,7.27424,35.3922,shek1244,moy,ET,gong1255,
kafa1242,Kafa,Africa,7.34022,36.1718,kafa1242,kbr,ET,gong1255,
bosh1241,Bosha,Africa,,,bosh1241,,,gong1255,kafa1242
nucl1434,Nuclear Kafa,Africa,,,nucl1434,,,gong1255,kafa1242
gami1244,Gamila,Africa,,,gami1244,,,gong1255,boro1277
amur1243,Amuru,Africa,,,amur1243,,,gong1255,boro1277
wemb1240,Wembera,Africa,,,wemb1240,,,gong1255,boro1277
guba1244,Guba (Ethiopia),Africa,,,guba1244,,,gong1255,boro1277
shee1239,She (Ethiopia),Africa,,,shee1239,,,gong1255,benc1235
nucl1433,Nuclear Bench,Africa,,,nucl1433,,,gong1255,benc1235
merr1238,Mer (Bench),Africa,,,merr1238,,,gong1255,benc1235
char1269,Chara,Africa,6.63946,36.4192,char1269,cra,ET,gong1255,
east2423,East Ometo,,,,east2423,,,gong1255,
nort3161,North-West Ometo,,,,nort3161,,,gong1255,
zays1235,Zayse-Zergulla,Africa,5.83747,37.3409,zays1235,zay,ET,gong1255,
kach1284,Kachama-Ganjule-Haro,Africa,6.3971,37.9291,kach1284,kcx,ET,gong1255,
koor1239,Koorete,Africa,5.80545,37.8679,koor1239,kqy,ET,gong1255,
zerg1235,Zergulla,Africa,,,zerg1235,,,gong1255,zays1235
zays1236,Zayse,Africa,,,zays1236,,,gong1255,zays1235
kach1285,Kachama,Africa,,,kach1285,,,gong1255,kach1284
gant1243,Ganta,Africa,,,gant1243,,,gong1255,kach1284
ganj1241,Ganjule,Africa,,,ganj1241,,,gong1255,kach1284
male1284,Male (Ethiopia),Africa,5.91975,36.9892,male1284,mdy,ET,gong1255,
cent2046,Central Ometo,,,,cent2046,,,gong1255,
bask1236,Basketo,Africa,6.45774,36.5763,bask1236,bst,ET,gong1255,
oyda1235,Oyda,Africa,6.13322,36.8541,oyda1235,oyd,ET,gong1255,
dorz1235,Dorze,Africa,6.25237,37.5554,dorz1235,doz,ET,gong1255,
dawr1235,Dawro-Gofa-Gamo,,,,dawr1235,,,gong1255,
melo1242,Melo,Africa,6.53916,36.811,melo1242,mfx,ET,gong1255,
wola1242,Wolaytta,Africa,6.32668,37.7537,wola1242,wal,ET,gong1255,
gamo1243,Gamo,Africa,6.27645,37.23808,gamo1243,gmv,ET,gong1255,
gofa1235,Gofa,Africa,6.57645,37.05,gofa1235,gof,ET,gong1255,
dawr1236,Dawro,Africa,6.95,37.0,dawr1236,dwr,ET,gong1255,
zala1240,Zala,Africa,,,zala1240,,,gong1255,wola1242
nucl1458,Monumbo,Papunesia,-4.2717,144.95,nucl1458,mxk,PG,monu1249,
lila1246,Lilau,Papunesia,-4.35479,144.99,lila1246,lll,PG,monu1249,
ramu1234,Ramu,,,,ramu1234,,,lowe1437,
lowe1423,Lower Sepik,,,,lowe1423,,,lowe1437,
raoo1244,Rao,Papunesia,-4.85243,144.511,raoo1244,rao,PG,lowe1437,
bana1292,Banaro,Papunesia,-4.56615,144.329,bana1292,byz,PG,lowe1437,
agoa1234,Agoan,,,,agoa1234,,,lowe1437,
goam1234,Goam,,,,goam1234,,,lowe1437,
aian1241,Aian,,,,aian1241,,,lowe1437,
lowe1439,Lower Ramu,,,,lowe1439,,,lowe1437,
lioo1241,Li'o (Papua New Guinea),Papunesia,,,lioo1241,,,lowe1437,raoo1244
ndra1238,Ndramini'o,Papunesia,,,ndra1238,,,lowe1437,raoo1244
goro1261,Gorovu,Papunesia,-4.52947,144.59,goro1261,grq,PG,lowe1437,
abuu1241,Abu,Papunesia,-4.24027,144.474,abuu1241,ado,PG,lowe1437,
sabu1256,Sabu (Papua New Guinea),Papunesia,,,sabu1256,,,lowe1437,abuu1241
auwa1242,Auwa,Papunesia,,,auwa1242,,,lowe1437,abuu1241
nucl1640,Nuclear Abu,Papunesia,,,nucl1640,,,lowe1437,abuu1241
tamo1242,Tamolan,,,,tamo1242,,,lowe1437,
tang1354,Ataitan,,,,tang1354,,,lowe1437,
unun9900,Unclassified Tamolan,,,,unun9900,,,lowe1437,
inap1241,Itutang-Inapang,Papunesia,-4.67614,144.9,inap1241,mzu,PG,lowe1437,
brer1241,Breri-Romkun,,,,brer1241,,,lowe1437,
akru1241,Chini,Papunesia,-4.88687,144.821,akru1241,afi,PG,lowe1437,
igan1243,Igana,Papunesia,-4.70942,144.841,igan1243,igg,PG,lowe1437,
komi1271,Kominimung,Papunesia,-4.68537,144.783,komi1271,xoi,PG,lowe1437,
romk1240,Romkun,Papunesia,-4.58919,144.689,romk1240,rmk,PG,lowe1437,
brer1240,Breri,Papunesia,-4.73271,144.707,brer1240,brq,PG,lowe1437,
anda1284,Andarum,Papunesia,-4.48734,144.767,anda1284,aod,PG,lowe1437,
tang1356,Tanguat,Papunesia,-4.57282,144.927,tang1356,tbs,PG,lowe1437,
tang1375,Tangu-Igom,,,,tang1375,,,lowe1437,
tang1355,Tanggu,Papunesia,-4.4621,144.916,tang1355,tgu,PG,lowe1437,
kang1291,Kanggape,Papunesia,-4.4153,144.816,kang1291,igm,PG,lowe1437,
aiom1240,Aiome,Papunesia,-5.13467,144.765,aiom1240,aki,PG,lowe1437,
anor1241,Anor,Papunesia,-4.98449,144.801,anor1241,anj,PG,lowe1437,
wagg1235,Ottilien,,,,wagg1235,,,lowe1437,
kire1239,Ruboni,,,,kire1239,,,lowe1437,
bore1247,Borei,Papunesia,-4.08697,144.715,bore1247,gai,PG,lowe1437,
bosn1247,Bosngun-Awar,,,,bosn1247,,,lowe1437,
wata1252,Watam-Kaian,,,,wata1252,,,lowe1437,
bore1248,Borewar,Papunesia,,,bore1248,,,lowe1437,bore1247
botb1238,Botbot,Papunesia,,,botb1238,,,lowe1437,bore1247
boro1280,Boroi,Papunesia,,,boro1280,,,lowe1437,bore1247
awar1249,Awar,Papunesia,-4.13554,144.836,awar1249,aya,PG,lowe1437,
bosn1248,Bosngun,Papunesia,-4.16201,144.647,bosn1248,bqs,PG,lowe1437,
nucl1639,Nuclear Awar,Papunesia,,,nucl1639,,,lowe1437,awar1249
nubi1252,Nubia,Papunesia,,,nubi1252,,,lowe1437,awar1249
wata1253,Watam,Papunesia,-4.02591,144.583,wata1253,wax,PG,lowe1437,
kaia1245,Kaian,Papunesia,-4.06543,144.756,kaia1245,kct,PG,lowe1437,
mika1254,Mikarewan,,,,mika1254,,,lowe1437,
kire1240,Kire,Papunesia,-4.25927,144.711,kire1240,geb,PG,lowe1437,
sepe1240,Sepen,Papunesia,-4.22789,144.809,sepe1240,spm,PG,lowe1437,
arua1260,Aruamu,Papunesia,-4.28957,144.842,arua1260,msy,PG,lowe1437,
ango1255,Angoram,Papunesia,-4.07758,144.028,ango1255,aog,PG,lowe1437,
cham1313,Chambri,Papunesia,-4.27831,143.097,cham1313,can,PG,lowe1437,
norr1244,Nor,,,,norr1244,,,lowe1437,
kara1498,Karawarian,,,,kara1498,,,lowe1437,
kopa1248,Kopar,Papunesia,-3.98259,144.466,kopa1248,xop,PG,lowe1437,
muri1260,Murik (Papua New Guinea),Papunesia,-3.86959,144.166,muri1260,mtf,PG,lowe1437,
yima1243,Yimas,Papunesia,-4.71731,143.572,yima1243,yee,PG,lowe1437,
tabr1243,Tabriak,Papunesia,-4.49162,143.593,tabr1243,tzx,PG,lowe1437,
yonc1234,Yoncalla,North America,43.568,-123.466,yonc1234,sxk,US,kala1402,
kala1400,Central Kalapuya,North America,44.9861,-123.925,kala1400,kyl,US,kala1402,
tual1242,Tualatin-Yamhill,North America,45.327,-122.955,tual1242,nrt,US,kala1402,
tese1238,Tese,Africa,11.3885,29.5803,tese1238,keg,SD,teme1251,
nucl1339,Temein,Africa,11.8275,29.3898,nucl1339,teq,SD,teme1251,
hume1245,Humene-Kwale,,,,hume1245,,,kwal1257,
mula1254,Mulaha,Papunesia,-9.68333,147.45,mula1254,mfw,PG,kwal1257,
uare1241,Uare,Papunesia,-9.69571,147.687,uare1241,ksj,PG,kwal1257,
hume1246,Humene,Papunesia,-9.70693,147.562,hume1246,huf,PG,kwal1257,
gari1255,Garihe,Papunesia,,,gari1255,,,kwal1257,uare1241
nucl1626,Nuclear Uare,Papunesia,,,nucl1626,,,kwal1257,uare1241
lagu1249,Lagume,Papunesia,,,lagu1249,,,kwal1257,hume1246
nucl1625,Nuclear Humene,Papunesia,,,nucl1625,,,kwal1257,hume1246
iaib1239,Iaibu,Papunesia,,,iaib1239,,,kwal1257,mula1254
nucl1624,Nuclear Mulaha,Papunesia,,,nucl1624,,,kwal1257,mula1254
huas1241,Huastecan Mayan,,,,huas1241,,,maya1287,
core1254,Core Mayan,,,,core1254,,,maya1287,
huas1242,Huastec,North America,21.6153,-98.5028,huas1242,hus,MX,maya1287,
chic1271,Chicomuceltec,North America,15.6078,-91.2869,chic1271,cob,GT;MX,maya1287,
quic1274,Quichean-Mamean,,,,quic1274,,,maya1287,
yuca1252,Yucatecan,,,,yuca1252,,,maya1287,
west2865,Western Mayan,,,,west2865,,,maya1287,
grea1276,Greater Quichean,,,,grea1276,,,maya1287,
grea1277,Greater Mamean,,,,grea1277,,,maya1287,
uspa1245,Uspanteco,North America,15.3648,-90.8893,uspa1245,usp,GT,maya1287,
core1251,Core Quichean,,,,core1251,,,maya1287,
kekc1242,Kekchí,North America,15.3788,-89.2452,kekc1242,kek,BZ;SV;GT,maya1287,
poco1241,Poqom,,,,poco1241,,,maya1287,
quic1275,Quiche-Achi,,,,quic1275,,,maya1287,
sipa1247,Sipacapense,North America,15.23054,-91.7041,sipa1247,qum,GT,maya1287,
saca1238,Sacapulteco,North America,15.274,-91.109,saca1238,quv,GT,maya1287,
cakc1244,Cakchiquel-Tzutujil,,,,cakc1244,,,maya1287,
achi1256,Achi,North America,15.073,-90.3513,achi1256,acr,GT,maya1287,
kich1262,K'iche',North America,14.5278,-91.1696,kich1262,quc,GT,maya1287,
tzut1248,Tz'utujil,North America,14.6351,-91.2012,tzut1248,tzj,GT,maya1287,
kaqc1270,Kaqchikel,North America,14.4662,-90.9881,kaqc1270,cak,GT,maya1287,
poqo1254,Poqomchi',North America,15.3586,-90.5813,poqo1254,poh,GT,maya1287,
poqo1253,Poqomam,North America,14.73252,-89.73796,poqo1253,poc,SV;GT,maya1287,
ixil1250,Ixilan,,,,ixil1250,,,maya1287,
mame1240,Mamean,,,,mame1240,,,maya1287,
agua1252,Aguacateco,North America,15.3307,-91.3153,agua1252,agu,GT,maya1287,
ixil1251,Ixil,North America,15.4569,-90.8935,ixil1251,ixl,GT,maya1287,
mamm1241,Mam,North America,14.8034,-91.7231,mamm1241,mam,GT;MX,maya1287,
tekt1235,Tektiteko,North America,15.4599,-92.1136,tekt1235,ttc,GT;MX,maya1287,
yuca1253,Yucatec-Lacandon,,,,yuca1253,,,maya1287,
mopa1242,Mopan-Itza,,,,mopa1242,,,maya1287,
laca1243,Lacandon,North America,17.02093,-91.42348,laca1243,lac,MX,maya1287,
yuca1254,Yucatec Maya,North America,18.7757,-88.9567,yuca1254,yua,BZ;GT;MX,maya1287,
naja1242,Najá,North America,,,naja1242,,,maya1287,laca1243
laca1244,Lacanjá,North America,,,laca1244,,,maya1287,laca1243
itza1241,Itzá,North America,17.0269,-89.8734,itza1241,itz,GT,maya1287,
mopa1243,Mopán Maya,North America,16.3533,-89.0673,mopa1243,mop,BZ;GT,maya1287,
chol1286,Cholan-Tzeltalan,,,,chol1286,,,maya1287,
kanj1261,Kanjobalan-Chujean,,,,kanj1261,,,maya1287,
chol1287,Cholan,,,,chol1287,,,maya1287,
tzel1253,Tzeltalan,,,,tzel1253,,,maya1287,
epig1241,Epigraphic Mayan,North America,18.993121,-88.768865,epig1241,emy,MX,maya1287,
chol1281,Chol-Chontal,,,,chol1281,,,maya1287,
chor1272,Chorti-Cholti,,,,chor1272,,,maya1287,
taba1266,Tabasco Chontal,North America,18.1713,-92.7367,taba1266,chf,MX,maya1287,
chol1282,Chol,North America,17.4897,-92.4698,chol1282,ctu,MX,maya1287,
buen1245,Buena Vista Chontal,North America,,,buen1245,,,maya1287,taba1266
tamu1247,Tamulté de las Sábanas Chontal,North America,,,tamu1247,,,maya1287,taba1266
mira1253,Miramar Chontal,North America,,,mira1253,,,maya1287,taba1266
chol1283,Cholti,North America,15.5,-89.0,chol1283,,GT,maya1287,
chor1273,Chortí,North America,14.818,-89.2363,chor1273,caa,GT;HN,maya1287,
tzel1254,Tzeltal,North America,16.6384,-92.2786,tzel1254,tzh,MX,maya1287,
tzot1259,Tzotzil,North America,16.6362,-92.7388,tzot1259,tzo,MX,maya1287,
chan1320,Chanal Cancuc,North America,,,chan1320,,,maya1287,tzel1254
tena1239,Tenango,North America,,,tena1239,,,maya1287,tzel1254
chuj1249,Chujean,,,,chuj1249,,,maya1287,
kanj1262,Kanjobalan,,,,kanj1262,,,maya1287,
chuj1250,Chuj,North America,15.8399,-91.76,chuj1250,cac,GT,maya1287,
tojo1241,Tojolabal,North America,16.2572,-91.7825,tojo1241,toj,MX,maya1287,
kanj1263,Kanjobal-Jacaltec,,,,kanj1263,,,maya1287,
moch1257,Mocho,North America,15.4538,-92.1734,moch1257,mhc,GT;MX,maya1287,
qanj1241,Q'anjob'al,North America,15.6846,-91.3043,qanj1241,kjb,GT,maya1287,
popt1235,Popti',North America,15.6609,-91.6633,popt1235,jac,GT,maya1287,
west2635,Akateko,North America,15.5932,-91.8421,west2635,knj,GT;MX,maya1287,
moto1243,Motozintleco,North America,,,moto1243,,,maya1287,moch1257
tuza1238,Tuzanteco,North America,,,tuza1238,,,maya1287,moch1257
guai1250,Guaicuru del Sur,,,,guai1250,,,guai1249,
kadi1248,Kadiwéu,South America,-19.7222,-57.582,kadi1248,kbc,BR,guai1249,
abip1241,Abipon,South America,-29.0,-61.0,abip1241,axb,AR,guai1249,
qomm1235,Qom,,,,qomm1235,,,guai1249,
pila1244,Pilaga-Toba,,,,pila1244,,,guai1249,
moco1246,Mocoví,South America,-28.097,-60.4145,moco1246,moc,AR,guai1249,
toba1269,Toba,South America,-23.77,-61.96,toba1269,tob,AR;BO;PY,guai1249,
pila1245,Pilagá,South America,-25.0058,-60.1537,pila1245,plg,AR;PY,guai1249,
nort2983,Northern Toba,South America,,,nort2983,,,guai1249,toba1269
sout2995,Southeast Toba,South America,,,sout2995,,,guai1249,toba1269
chac1252,Chaco Pilagá,South America,,,chac1252,,,guai1249,pila1245
toba1270,Toba-Pilagá,South America,,,toba1270,,,guai1249,pila1245
gadj1243,Gajirrabeng,Australia,-15.4786,129.156,gadj1243,gdh,AU,jarr1235,
kitj1240,Kitja,Australia,-17.5758,127.392,kitj1240,gia,AU,jarr1235,
miri1266,Miriwung,Australia,-16.3596,128.889,miri1266,mep,AU,jarr1235,
sanu1240,Sanumá,South America,4.5,-64.5,sanu1240,xsu,BR;VE,yano1268,
uncl1519,Unclassified Yanomamic,,,,uncl1519,,,yano1268,
nina1239,Ninam-Yanomam-Yaroame,,,,nina1239,,,yano1268,
sano1235,Sanöma de Hokomawä,South America,,,sano1235,,,yano1268,sanu1240
sano1234,Sanöma de Awaris,South America,,,sano1234,,,yano1268,sanu1240
sano1236,Sanöma de Aracaca,South America,,,sano1236,,,yano1268,sanu1240
yano1269,Yãnoma,South America,1.3021,-62.3009,yano1269,,,yano1268,
yano1266,Yanomam-Yaroame,,,,yano1266,,,yano1268,
nina1238,Ninam,South America,4.03894,-62.7801,nina1238,shb,BR;VE,yano1268,
yaro1235,Yaroame,South America,1.720201,-62.230225,yaro1235,yro,BR,yano1268,
yano1267,Yanomam-Yanimamo,,,,yano1267,,,yano1268,
jaua1242,Yaroame das Serras,South America,,,jaua1242,,,yano1268,yaro1235
mohi1234,Mohihatetea,South America,,,mohi1234,,,yano1268,yaro1235
nano1240,Yaroame das Baixadas,South America,,,nano1240,,,yano1268,yaro1235
yano1261,Yanomamö,South America,1.67967,-64.8781,yano1261,guu,BR;VE,yano1268,
yano1262,Yanomám,South America,2.48999,-62.8522,yano1262,wca,BR;VE,yano1268,
coba1238,Yanomami Ocidental Norte,South America,,,coba1238,,,yano1268,yano1261
west2639,Yanomami Ocidental-f,South America,,,west2639,,,yano1268,yano1261
yano1265,Yanomami Ocidental Sul,South America,,,yano1265,,,yano1268,yano1261
east2554,Yanomam das Serras Central,South America,,,east2554,,,yano1268,yano1262
yano1263,Yanomae,South America,,,yano1263,,,yano1268,yano1262
yana1273,Yanomama,South America,,,yana1273,,,yano1268,yano1262
yano1264,Yanomam das Serras Norte,South America,,,yano1264,,,yano1268,yano1262
cent2369,Central Ninam,South America,,,cent2369,,,yano1268,nina1238
nort2981,Northern Ninam,South America,,,nort2981,,,yano1268,nina1238
sout2993,Southern Ninam,South America,,,sout2993,,,yano1268,nina1238
nort2924,Northern North Halmahera,,,,nort2924,,,nort2923,
west2600,West Makian,Papunesia,0.45332,127.63,west2600,mqs,ID,nort2923,
sahu1244,Sahuan,,,,sahu1244,,,nort2923,
main1282,Mainland North Halmaheran,,,,main1282,,,nort2923,
tern1246,Ternatean,,,,tern1246,,,nort2923,
ibuu1240,Ibu,Papunesia,1.50556,127.542,ibuu1240,ibu,ID,nort2923,
nucl1759,Nuclear Sahuan,,,,nucl1759,,,nort2923,
sahu1246,Sahu-Waioli,,,,sahu1246,,,nort2923,
gamk1238,Gamkonora,Papunesia,1.34308,127.506,gamk1238,gak,ID,nort2923,
sahu1245,Sahu,Papunesia,1.00742,127.493,sahu1245,saj,ID,nort2923,
waio1238,Waioli,Papunesia,1.2341,127.494,waio1238,wli,ID,nort2923,
padi1242,Pa'disua,Papunesia,,,padi1242,,,nort2923,sahu1245
tala1288,Tala'i,Papunesia,,,tala1288,,,nort2923,sahu1245
kaor1242,Kao River,,,,kaor1242,,,nort2923,
gale1261,Galela-Loloda,,,,gale1261,,,nort2923,
tobe1251,Tobelo-Tugutil,,,,tobe1251,,,nort2923,
taba1263,Tabaru,Papunesia,1.46563,127.633,taba1263,tby,ID,nort2923,
pagu1251,Paguic,,,,pagu1251,,,nort2923,
modo1249,Modole,Papunesia,1.40199,127.752,modo1249,mqo,ID,nort2923,
pagu1249,Pagu,Papunesia,1.2134,127.78,pagu1249,pgu,ID,nort2923,
kaoo1238,Kao,Papunesia,1.16654,127.847,kaoo1238,kax,ID,nort2923,
toli1245,Toliwiku,Papunesia,,,toli1245,,,nort2923,pagu1249
nucl1627,Nuclear Pagu,Papunesia,,,nucl1627,,,nort2923,pagu1249
